algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
DMO greedy-next,n50 m10 bimodal high,50,10,0,15000,30.833297736126454,30.833297736126454,17.260143008054985,25.10693322506205,0.22807901147194973,5.7892608642578125,14979,0.04551539491298527,0.035609103078982594,0.025903614457831327,27.470548862115127,0.5340810467988517,0.7263908045977011,,31.04310575635877,23.897991967871487
DMO greedy-next,n50 m10 bimodal high,50,10,1,15000,27.41459982869371,27.41459982869371,16.118922826226747,25.10693322506205,0.09191351978138526,10.682787895202637,14979,0.045850066934404285,0.019143239625167337,0.038286479250334675,21.088821954484605,1.5354830095466987,0.36740229885057474,,28.395850066934404,13.781793842034807
DMO greedy-next,n50 m10 bimodal high,50,10,2,15000,28.975613370618035,28.975613370618035,16.589570035122097,25.10693322506205,0.1540881202366134,10.271633863449097,14979,0.04497991967871486,0.04846050870147256,0.036211512717536816,21.692034805890227,1.8025235329461247,0.44579310344827583,,27.714323962516733,15.66974564926372
QI-DMO greedy-next,n50 m10 bimodal high,50,10,0,15000,28.328654103534788,28.328654103534788,16.370271950789913,25.10693322506205,0.12831996841640445,23.771800756454468,14979,0.00749665327978581,0.27838018741633197,0.04029451137884873,8.810240963855422,1.735763402096268,0.1479080459770115,0.93935483844262,12.065194109772422,5.55528781793842
QI-DMO greedy-next,n50 m10 bimodal high,50,10,1,15000,27.619094490795767,27.619094490795767,16.210649727399936,25.10693322506205,0.10005846764375213,27.6643545627594,14979,0.021552878179384203,0.3210174029451138,0.045917001338688083,8.074631860776439,2.2698444488951197,0.1285977011494253,0.9400076482326918,11.223427041499331,4.925836680053547
QI-DMO greedy-next,n50 m10 bimodal high,50,10,2,15000,30.24917514033006,30.24917514033006,17.1562699417307,25.10693322506205,0.2048136213679399,13.83790922164917,14979,0.0018072289156626507,0.27764390896921015,0.024899598393574297,11.11091030789826,1.0681620935977034,0.2791724137931034,0.8806791172770884,12.423828647925033,9.797991967871486
GA,n50 m10 bimodal high,50,10,0,15000,27.06024893394277,27.06024893394277,16.145536905978542,25.10693322506205,0.07779985278850766,10.951953649520874,14994,0.021919272921678695,0.3062683774391874,0.16994119219460038,6.1055867415129645,1.7340269441109777,0.1944367816091954,,6.203555199144613,6.007618283881315
GA,n50 m10 bimodal high,50,10,1,15000,26.37987249916972,26.37987249916972,15.65324062949543,25.10693322506205,0.05070070735827692,6.635824918746948,14994,0.0268644747393745,0.14661855118952152,0.22948409516172147,5.103381448810478,1.9341069761237828,0.14377011494252873,,5.733894680566693,4.4728682170542635
GA,n50 m10 bimodal high,50,10,2,15000,30.24917514033006,30.24917514033006,17.16947995705973,25.10693322506205,0.2048136213679399,14.340664625167847,14994,0.02098369419941192,0.32076984763432237,0.16593156909917134,6.260825982357658,0.8670134720554888,0.208367816091954,,6.584469393210371,5.9371825715049455
MRFO,n100 m10 uniform high,100,10,0,15000,98.10129433092928,98.10129433092928,47.96413957220338,47.06057394079924,1.0845749661773718,4.5422351360321045,14970,0.08179384203480589,0.14558232931726908,0.0179384203480589,40.40374832663989,1.068804275217101,0.03372413793103448,,45.17443105756359,35.6330655957162
MRFO,n100 m10 uniform high,100,10,1,15000,91.22691072046553,91.22691072046553,44.581844765240064,47.06057394079924,0.9384997479041839,5.584192752838135,14970,0.06572958500669344,0.22657295850066933,0.012918340026773762,40.20997322623828,0.40080160320641284,0.06457471264367816,,44.84444444444444,35.57550200803213
MRFO,n100 m10 uniform high,100,10,2,15000,81.51654645396293,81.51654645396293,41.804203910946114,47.06057394079924,0.7321621822230271,7.2063539028167725,14970,0.07998661311914324,0.07677376171352075,0.016265060240963854,55.73012048192771,0.6012024048096193,0.0810344827586207,,63.869344042838016,47.5908969210174
QI-MRFO no-decoherence,n100 m10 uniform high,100,10,0,15000,54.66792297789064,54.66792297789064,31.42612460523058,47.06057394079924,0.16165015425993776,12.668131589889526,14970,0.6047523427041499,0.08333333333333333,0.030856760374832665,7.173159303882195,1.5364061456245826,0.0006666666666666666,0.9966613294241335,11.173493975903614,3.1728246318607765
QI-MRFO no-decoherence,n100 m10 uniform high,100,10,1,15000,49.547052176595095,49.547052176595095,29.5424741840275,47.06057394079924,0.05283569722128274,18.851624965667725,14970,0.6352744310575635,0.04477911646586345,0.03266398929049531,7.027978580990629,1.402805611222445,0.0,0.9957796038193906,10.752744310575636,3.3032128514056227
QI-MRFO no-decoherence,n100 m10 uniform high,100,10,2,15000,51.269607199124344,51.269607199124344,30.292344544942914,47.06057394079924,0.08943862995848588,12.91091251373291,14970,0.6657295850066934,0.03406961178045515,0.02389558232931727,6.838018741633199,1.6032064128256514,0.0,0.9957037869834823,10.541097724230255,3.1349397590361447
QI-MRFO,n100 m10 uniform high,100,10,0,15000,47.69481511894036,47.69481511894036,28.88815123107308,47.06057394079924,0.01347712373714312,28.37567663192749,14970,0.15635876840696117,0.0358768406961178,0.04370816599732262,10.32817938420348,2.80561122244489,0.0006666666666666666,0.9766119257429124,13.90843373493976,6.747925033467202
QI-MRFO,n100 m10 uniform high,100,10,1,15000,47.723313351762854,47.723313351762854,28.886350942872845,47.06057394079924,0.014082688659881689,18.824305057525635,14970,0.15548862115127177,0.016867469879518072,0.04738955823293173,10.302409638554217,3.072812291249165,0.0,0.9760329308343912,14.076305220883533,6.5285140562249
QI-MRFO,n100 m10 uniform high,100,10,2,15000,47.86531684223644,47.86531684223644,28.868647644174242,47.06057394079924,0.01710015059420107,26.09876799583435,14970,0.15461847389558234,0.026238286479250333,0.04819277108433735,10.37516733601071,2.80561122244489,0.0,0.97576199495712,14.23734939759036,6.512985274431058
