algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
GA,n30 m5 uniform high,30,5,2,15000,45.11543395374628,45.11543395374628,10.901243713867373,44.52792459708759,0.01319417785524007,3.1383330821990967,14994,0.04818230419673884,0.06976744186046512,0.24779470729751404,3.649291633253141,0.8670134720554888,0.14988505747126438,,3.817963111467522,3.4806201550387597
QI-MRFO,n30 m5 uniform high,30,5,0,15000,44.85347686803556,44.85347686803556,10.897736837737353,44.52792459708759,0.007311193456549725,7.349619626998901,14970,0.21265060240963857,0.001004016064257028,0.012717536813922356,4.199397590361446,0.6680026720106881,0.0,0.9135327315191393,5.090227576974565,3.3085676037483265
QI-MRFO,n30 m5 uniform high,30,5,1,15000,45.15625564460314,45.15625564460314,10.904845040558406,44.52792459708759,0.014110943934643847,6.9629528522491455,14970,0.21258366800535475,0.004082998661311914,0.018473895582329317,4.181258366800535,1.068804275217101,0.04045977011494253,0.9239067398029699,5.13293172690763,3.2295850066934406
QI-MRFO,n30 m5 uniform high,30,5,2,15000,44.93321071104771,44.93321071104771,10.919453580856796,44.52792459708759,0.009101841543870755,4.125098705291748,14970,0.20187416331994645,0.0017402945113788486,0.022356091030789827,4.233868808567604,1.1356045424181698,0.012413793103448277,0.9293362428414066,5.135341365461848,3.33239625167336
QI-DMO,n30 m5 uniform high,30,5,0,15000,45.45036719726417,45.45036719726417,10.96622464454474,44.52792459708759,0.02071604748084114,5.502312421798706,14979,0.004819277108433735,0.0285809906291834,0.3421686746987952,8.35,0.867881701048134,0.3357088122605364,0.8557113510782011,9.326907630522088,7.373092369477912
QI-DMO,n30 m5 uniform high,30,5,1,15000,45.1468392740683,45.1468392740683,10.955639311332076,44.52792459708759,0.013899472804559795,5.908222675323486,14979,0.014190093708165997,0.03674698795180723,0.32978580990629186,7.241566265060241,0.6676013084985647,0.24344827586206896,0.8752700248326781,9.404149933065595,5.078982597054886
QI-DMO,n30 m5 uniform high,30,5,2,15000,45.46432227667938,45.46432227667938,10.964491143195296,44.52792459708759,0.0210294481062124,8.97666311264038,14980,0.010107095046854083,0.03413654618473896,0.3329317269076305,7.399598393574297,0.7343124165554072,0.27969348659003834,0.8527718386469867,9.529317269076305,5.2698795180722895
P-MRFO (linear twin),n30 m5 uniform high,30,5,0,15000,45.02307681670949,45.02307681670949,10.886973060889305,44.52792459708759,0.011120038135671079,4.5546863079071045,14970,0.24511378848728246,0.026238286479250333,0.019812583668005354,4.2803212851405625,0.8684034736138945,0.014636015325670498,0.9338957012549864,5.191834002677377,3.3688085676037485
P-MRFO (linear twin),n30 m5 uniform high,30,5,1,15000,45.02737985367024,45.02737985367024,10.924970108903118,44.52792459708759,0.011216674954020137,10.665724039077759,14970,0.24933065595716197,0.013855421686746987,0.022690763052208834,4.422623828647925,1.1356045424181698,0.0,0.936558243624933,5.4977242302543505,3.3475234270414993
P-MRFO (linear twin),n30 m5 uniform high,30,5,2,15000,44.82742950359801,44.82742950359801,10.906706525711087,44.52792459708759,0.00672622650214447,6.397397994995117,14970,0.24886211512717538,0.02242302543507363,0.017536813922356093,4.331459170013387,0.6680026720106881,0.0,0.9324514790723126,5.324899598393574,3.3380187416331997
